CustomerID,Recency,Frequency,Monetary
16471.0,275,13,223.95000000000002
16473.0,165,18,316.11
16474.0,7,360,1871.5
16475.0,88,28,544.3
16477.0,64,146,2494.46
16478.0,25,17,331.0
16479.0,10,35,300.83
16480.0,76,53,769.29
16482.0,16,18,220.62
16483.0,192,19,139.35
16484.0,174,25,404.3
16485.0,77,42,363.65
16488.0,33,29,498.8
16491.0,47,39,731.5
16493.0,80,56,1351.63
16494.0,297,50,826.53
16495.0,3,97,684.41
16496.0,9,95,1599.52
16497.0,50,136,2965.69
16498.0,161,15,100.97
16499.0,360,19,365.45
16500.0,5,11,400.86
16503.0,107,84,1431.93
16504.0,25,86,484.38
16505.0,32,4,777.6
16506.0,20,3,90.30000000000001
16509.0,297,13,363.7
16510.0,372,13,248.1
16511.0,22,169,950.26
16513.0,5,35,874.59
16515.0,52,113,1627.13
16516.0,30,6,101.69999999999999
16517.0,277,17,162.7
16518.0,61,40,484.32
16519.0,25,13,215.07999999999998
16520.0,186,156,1046.57
16523.0,2,290,9418.470000000001
16525.0,2,183,13027.45
16526.0,172,15,290.36
16527.0,81,14,228.06
16528.0,4,17,244.41
16529.0,190,30,455.25
16531.0,22,77,1244.59
16532.0,18,4,6748.8
16533.0,19,177,1095.56
16535.0,5,31,593.75
16536.0,110,55,548.97
16539.0,3,45,1388.81
16542.0,54,5,119.62
16545.0,165,3,339.3
16546.0,291,25,787.15
16549.0,10,981,4154.64
16550.0,109,251,2298.97
16551.0,96,32,922.12
16552.0,243,17,379.73
16553.0,163,84,5719.82
16554.0,42,52,837.1
16555.0,35,17,285.89
16556.0,67,207,3313.79
16557.0,24,11,281.85
16558.0,1,460,8338.49
16560.0,27,56,841.41
16561.0,6,31,511.12
16563.0,54,19,1077.74
16565.0,364,3,173.7
16566.0,15,18,614.66
16567.0,194,35,865.6
16569.0,3,5,124.2
16570.0,15,126,3738.4
16571.0,27,87,1421.69
16572.0,127,57,1009.6
16573.0,85,42,663.61
16574.0,71,28,451.44
16581.0,183,9,105.84
16582.0,113,6,313.62
16583.0,374,14,233.45
16584.0,80,28,936.08
16586.0,249,8,463.95
16587.0,232,13,225.15
16589.0,71,33,459.24
16591.0,69,10,213.5
16592.0,4,216,4113.68
16593.0,51,27,330.03
16594.0,75,53,181.09
16595.0,61,85,360.16
16596.0,16,12,250.15
16597.0,4,7,90.04
16598.0,286,10,145.04999999999998
16600.0,4,62,813.52
16601.0,41,31,244.79999999999998
16602.0,36,29,528.08
16603.0,75,34,482.47
16607.0,18,172,3347.71
16609.0,15,276,5493.46
16610.0,219,6,75.66
16611.0,186,10,129.49
16612.0,33,66,1187.66
16613.0,70,30,618.59
16614.0,183,26,506.19
16616.0,15,33,500.42
16617.0,236,5,151.85
16618.0,31,96,2647.59
16619.0,264,14,226.21
16620.0,4,9,178.96
16621.0,52,29,813.48
16623.0,246,5,129.45
16624.0,81,48,810.5699999999999
16625.0,275,23,333.08
16626.0,1,179,4413.1
16627.0,79,20,322.8
16628.0,30,117,2188.05
16629.0,74,64,417.73
16633.0,17,152,2883.1
16634.0,223,9,217.9
16637.0,32,69,1154.47
16638.0,23,94,1680.72
16639.0,31,50,1257.51
16641.0,106,12,231.10000000000002
16642.0,5,34,688.33
16643.0,246,27,487.51
16644.0,178,62,833.78
16647.0,170,14,214.06
16648.0,43,19,290.65999999999997
16650.0,72,24,518.42
16652.0,59,118,6773.97
16653.0,16,69,1212.66
16654.0,141,29,601.27
16655.0,18,261,3794.52
16656.0,22,73,8625.8
16657.0,10,208,933.62
16658.0,368,8,123.24
16659.0,189,2,39.12
16660.0,16,16,1267.6499999999999
16665.0,362,9,135.39999999999998
16666.0,19,32,118.98
16667.0,68,53,570.13
16668.0,15,20,306.71999999999997
16669.0,24,160,1374.8700000000001
16670.0,17,252,4095.9
16671.0,28,6,1692.27
16672.0,2,114,8134.9400000000005
16674.0,55,98,319.61
16676.0,34,89,1592.1200000000001
16678.0,3,163,3109.99
16679.0,366,3,129.75
16680.0,43,10,183.7
16681.0,73,44,1770.34
16682.0,5,30,1028.0
16684.0,4,277,66653.56
16685.0,61,62,324.24
16686.0,47,585,3062.83
16688.0,1,62,1260.86
16689.0,76,13,422.59999999999997
16690.0,72,12,225.57999999999998
16692.0,256,3,1276.0
16693.0,69,60,482.01
16696.0,135,10,657.9000000000001
16697.0,241,21,112.75
16698.0,227,5,1998.0
16700.0,9,308,5076.55
16701.0,9,144,5398.3
16705.0,1,270,14034.99
16706.0,37,123,531.35
16708.0,46,27,656.63
16709.0,85,79,3029.87
16710.0,19,402,2483.04
16711.0,3,22,1651.03
16712.0,9,447,3645.43
16713.0,19,624,6923.13
16714.0,219,93,1161.53
16715.0,78,19,301.71999999999997
16716.0,267,2,901.2
16717.0,24,199,3858.38
16718.0,369,45,623.75
16719.0,15,201,1790.42
16720.0,26,27,155.24
16721.0,262,37,292.47
16722.0,17,225,4730.81
16723.0,91,43,589.15
16725.0,302,151,781.02
16726.0,26,185,1382.02
16727.0,364,46,272.82
16728.0,46,269,1054.67
16729.0,38,660,7239.92
16730.0,52,82,743.11
16732.0,32,28,603.75
16734.0,52,53,650.51
16735.0,79,125,2300.56
16737.0,53,1,417.59999999999997
16738.0,298,1,3.75
16739.0,177,13,323.0
16742.0,47,1,464.9
16743.0,29,191,2238.09
16744.0,11,242,1304.76
16745.0,87,357,7194.3
16746.0,5,449,6697.66
16747.0,38,42,836.06
16748.0,18,69,1515.9
16750.0,45,95,623.93
16751.0,31,25,1764.72
16752.0,373,9,207.5
16753.0,58,34,223.92000000000002
16754.0,372,2,2002.4
16755.0,114,170,1496.83
16756.0,215,13,239.4
16757.0,319,7,106.83000000000001
16758.0,65,22,369.34000000000003
16759.0,8,42,789.79
16761.0,97,13,316.62
16762.0,20,89,1501.38
16763.0,199,23,611.85
16764.0,4,706,2799.25
16765.0,294,1,34.0
16766.0,273,34,1145.6
16767.0,31,222,5580.6
16768.0,48,54,478.09000000000003
16769.0,260,40,380.39
16770.0,58,145,770.1
16771.0,33,255,2246.81
16773.0,57,26,171.59
16774.0,68,48,661.52
16775.0,10,158,1695.66
16776.0,60,76,388.28
16777.0,80,50,226.35
16778.0,74,16,245.94
16779.0,2,333,10629.720000000001
16780.0,100,60,425.19
16781.0,372,17,311.25
16782.0,10,190,2279.9
16784.0,20,3,107.6
16788.0,123,155,597.48
16789.0,8,5,80.8
16790.0,4,93,1545.6200000000001
16791.0,29,320,1721.78
16792.0,282,12,110.38000000000001
16793.0,57,16,243.84
16794.0,1,285,1222.71
16795.0,365,66,414.88
16796.0,89,18,305.62
16800.0,11,164,1201.49
16801.0,163,76,1619.73
16803.0,65,24,332.3
16804.0,23,60,536.99
16805.0,174,98,460.59
16806.0,103,103,801.49
16807.0,143,67,1121.59
16808.0,99,23,288.42
16809.0,23,149,914.69
16810.0,192,15,309.54
16811.0,5,28,547.07
16812.0,361,15,479.35
16813.0,8,449,1692.98
16814.0,14,324,6509.1
16816.0,103,28,417.06
16817.0,3,86,1604.75
16818.0,11,188,3349.57
16820.0,96,26,497.61
16823.0,227,38,358.38
16824.0,16,26,460.64
16825.0,39,28,775.1800000000001
16826.0,51,22,341.7
16828.0,93,8,128.5
16829.0,157,11,197.22
16830.0,39,23,325.91
16832.0,184,12,199.15
16833.0,1,47,1106.53
16834.0,228,24,413.46
16835.0,128,10,180.85
16836.0,40,11,251.87
16837.0,31,165,3170.98
16838.0,197,25,588.85
16839.0,9,266,16594.35
16841.0,37,116,1869.82
16842.0,101,63,1264.19
16843.0,43,378,10196.57
16846.0,50,11,214.32
16847.0,43,12,193.44
16848.0,53,14,281.42
16849.0,187,8,124.57
16850.0,334,19,332.41
16851.0,4,20,342.45
16852.0,10,9,144.91000000000003
16855.0,24,19,328.4
16856.0,15,2,35.400000000000006
16858.0,369,10,375.69000000000005
16859.0,145,52,747.81
16861.0,60,6,173.76
16863.0,31,26,502.8
16866.0,141,11,207.73999999999998
16869.0,23,128,825.42
16871.0,22,137,2812.34
16872.0,77,7,680.02
16873.0,5,279,7123.62
16875.0,67,112,2095.53
16877.0,12,159,853.72
16878.0,84,3,13.3
16880.0,31,178,1519.08
16881.0,67,1,432.0
16882.0,67,39,705.12
16883.0,187,38,276.73
16884.0,38,26,429.84000000000003
16885.0,15,101,471.51
16887.0,35,37,194.88
16889.0,195,135,1578.67
16891.0,2,203,809.7
16892.0,1,99,525.54
16893.0,367,45,145.93
16895.0,65,69,219.14
16897.0,299,37,289.78
16898.0,26,162,508.81
16899.0,8,125,1281.56
16900.0,17,79,887.11
16902.0,116,44,1706.88
16903.0,29,60,373.24
16904.0,4,710,3754.27
16905.0,5,208,3102.43
16906.0,82,93,579.77
16907.0,29,151,981.65
16909.0,72,18,379.14
16910.0,4,547,1510.06
16912.0,29,101,2575.38
16913.0,290,8,113.44
16914.0,36,38,208.46
16915.0,9,57,621.6800000000001
16916.0,24,143,576.26
16917.0,277,9,391.52
16918.0,50,128,1068.82
16919.0,156,327,2596.45
16921.0,61,60,169.79
16923.0,12,672,7247.61
16924.0,21,83,846.75
16926.0,371,14,230.25
16927.0,116,6,543.05
16928.0,80,209,2847.6
16929.0,4,77,1295.39
16930.0,26,54,380.55
16931.0,5,898,4604.22
16932.0,53,53,161.94
16933.0,1,44,563.23
16934.0,55,62,950.9300000000001
16936.0,26,57,262.68
16938.0,9,241,2736.38
16940.0,52,305,3049.88
16942.0,13,281,1920.59
16943.0,212,33,816.73
16945.0,22,249,4345.5
16947.0,236,21,406.48
16948.0,139,19,435.02
16949.0,4,60,1286.27
16950.0,57,42,1178.56
16951.0,135,86,1277.75
16952.0,109,16,167.61
16953.0,30,1,20.8
16954.0,1,54,2085.08
16955.0,185,25,518.67
16956.0,18,16,308.74
16957.0,239,16,416.64
16959.0,87,7,117.35000000000001
16960.0,39,101,507.05
16961.0,116,14,234.17
16963.0,187,7,110.55000000000001
16965.0,227,26,201.19
16966.0,8,28,2154.97
16967.0,189,21,319.02
16968.0,4,31,439.43
16969.0,39,42,650.41
16971.0,38,41,357.21
16976.0,267,2,251.51999999999998
16978.0,78,39,344.33
16979.0,4,89,1852.0
16980.0,255,87,1078.96
16982.0,61,22,384.06
16983.0,13,148,1931.25
16984.0,88,407,4481.35
16985.0,17,120,5464.12
16986.0,30,3,1873.2
16987.0,3,129,1625.05
16988.0,5,7,126.12
16989.0,7,12,1133.25
16990.0,219,1,179.0
16992.0,11,93,1614.31
16996.0,30,37,1456.96
16997.0,288,12,702.0
16998.0,150,4,295.0
16999.0,23,23,484.82
17001.0,1,169,3989.57
17002.0,86,49,1493.73
17004.0,46,44,1412.94
17006.0,5,44,781.78
17007.0,51,52,889.9300000000001
17010.0,18,11,195.36
17011.0,30,15,270.9
17014.0,8,74,586.33
17015.0,29,217,1842.56
17017.0,3,252,8694.26
17018.0,41,16,920.1
17019.0,11,234,1272.61
17022.0,31,7,71.0
17024.0,45,3,95.85
17025.0,61,9,357.77
17026.0,185,4,154.82999999999998
17027.0,79,153,890.29
17029.0,111,2,716.0
17030.0,64,11,146.87
17031.0,12,22,380.35
17033.0,86,28,1030.14
17034.0,16,30,745.52
17035.0,246,28,433.53000000000003
17037.0,88,75,1267.32
17038.0,30,22,112.4
17040.0,138,15,449.73
17041.0,27,70,1081.57
17042.0,3,98,1044.3799999999999
17043.0,32,102,1735.18
17044.0,25,6,948.48
17045.0,113,22,339.44
17046.0,157,22,642.02
17047.0,85,65,1100.9
17048.0,118,43,925.35
17049.0,3,318,5659.9800000000005
17050.0,96,316,3228.84
17051.0,194,43,247.14000000000001
17052.0,28,92,413.75
17053.0,131,13,498.48
17054.0,28,83,1356.33
17058.0,82,62,1179.89
17059.0,30,516,3095.04
17060.0,266,5,234.24
17061.0,74,99,5232.2300000000005
17062.0,314,70,538.37
17063.0,21,78,1461.14
17064.0,59,62,859.35
17068.0,12,296,4552.14
17069.0,28,143,2709.7000000000003
17070.0,114,64,312.14
17071.0,28,140,2429.03
17073.0,18,174,1446.09
17075.0,18,77,834.12
17076.0,36,25,841.0799999999999
17078.0,36,28,378.2
17079.0,78,2,118.80000000000001
17080.0,22,8,287.62
17081.0,25,64,290.16
17082.0,33,81,2003.85
17083.0,109,52,1405.78
17084.0,35,162,2949.75
17085.0,123,187,1566.65
17086.0,7,96,2050.08
17088.0,28,115,1991.01
17090.0,4,63,2043.95
17091.0,3,195,3827.76
17092.0,50,125,1777.78
17094.0,322,14,302.0
17095.0,23,74,1324.16
17096.0,15,48,1022.13
17097.0,2,211,954.42
17100.0,18,65,971.74
17101.0,10,42,1621.73
17102.0,262,1,25.5
17105.0,159,90,665.78
17107.0,33,418,10815.43
17109.0,29,117,885.04
17110.0,165,12,163.29999999999998
17111.0,47,30,248.61
17114.0,6,127,808.62
17115.0,8,39,837.5
17117.0,288,9,116.19999999999999
17118.0,318,10,157.02
17119.0,3,35,606.91
17120.0,233,18,307.46
17122.0,119,7,138.32
17123.0,162,9,345.29999999999995
17124.0,185,32,298.89
17125.0,50,40,259.35
17126.0,152,260,1004.75
17128.0,335,14,157.09
17131.0,5,134,2463.17
17133.0,16,27,4892.240000000001
17134.0,107,24,425.0
17135.0,16,52,1139.73
17138.0,276,24,380.5
17139.0,16,478,10668.47
17140.0,247,20,465.32
17142.0,239,15,579.0
17144.0,1,48,984.57
17146.0,106,35,749.78
17147.0,23,81,1714.59
17148.0,52,9,124.88
17152.0,195,14,1689.5
17153.0,24,14,213.78
17154.0,75,23,329.34
17155.0,18,20,251.70000000000002
17157.0,8,13,319.0
17158.0,32,67,1266.97
17159.0,22,101,1538.88
17160.0,31,229,3518.03
17162.0,29,104,1715.46
17163.0,22,5,293.1
17164.0,33,144,2467.35
17165.0,284,10,158.68
17166.0,39,12,206.34
17169.0,58,54,835.78
17171.0,289,16,224.91
17172.0,79,15,317.76
17173.0,5,86,3766.6
17174.0,218,4,59.9
17175.0,44,63,1443.69
17176.0,202,15,306.13
17179.0,178,80,711.79
17180.0,56,128,796.03
17181.0,57,23,239.92000000000002
17183.0,8,73,3347.31
17186.0,47,2,144.0
17187.0,227,10,203.95
17188.0,11,84,2474.23
17189.0,106,61,384.40000000000003
17190.0,59,19,444.74
17191.0,28,237,2095.13
17193.0,36,32,1699.3000000000002
17194.0,274,29,262.62
17197.0,30,29,1013.01
17198.0,24,96,692.22
17201.0,54,40,342.63
17203.0,36,152,3563.85
17204.0,175,57,1564.56
17205.0,54,13,384.08
17206.0,53,7,204.24
17211.0,27,211,2317.2200000000003
17212.0,253,4,226.85
17213.0,40,157,2781.23
17214.0,60,103,1069.1200000000001
17217.0,234,9,113.5
17218.0,4,274,1960.72
17219.0,32,25,114.23
17220.0,24,472,3198.25
17221.0,7,63,335.13
17222.0,65,28,354.15
17223.0,310,49,426.79
17226.0,309,21,393.49
17227.0,19,47,939.32
17228.0,16,208,1906.09
17229.0,96,47,318.76
17230.0,264,69,3638.41
17231.0,12,541,3174.32
17232.0,3,36,421.52
17233.0,35,25,190.88
17234.0,183,14,149.89000000000001
17235.0,25,29,550.06
17236.0,13,105,916.13
17237.0,11,19,314.69
17238.0,3,566,3744.65
17239.0,313,15,382.5
17242.0,108,40,1135.04
17243.0,1,400,8676.85
17244.0,53,31,954.9
17245.0,205,9,171.45
17247.0,15,55,282.19
17248.0,120,69,318.65
17250.0,4,57,384.52
17251.0,363,39,283.28000000000003
17252.0,117,87,353.86
17253.0,18,18,178.26
17254.0,5,112,272.44
17255.0,41,78,298.41
17256.0,107,16,240.0
17259.0,148,124,603.37
17262.0,52,12,1253.3600000000001
17263.0,208,23,63.440000000000005
17265.0,139,127,562.9
17266.0,2,80,310.64
17267.0,127,38,317.62
17268.0,108,6,763.64
17272.0,42,114,2148.63
17274.0,35,27,111.97999999999999
17277.0,228,69,1065.3500000000001
17278.0,241,15,246.04
17279.0,58,9,187.82999999999998
17282.0,130,94,1703.41
17284.0,60,292,1652.58
17286.0,22,45,153.92
17287.0,26,124,1064.11
17288.0,9,142,1419.73
17289.0,32,111,944.41
17290.0,4,102,525.24
17291.0,308,1,550.8000000000001
17293.0,8,135,1875.1100000000001
17295.0,29,69,556.95
17297.0,17,51,131.78
17298.0,101,30,498.42
17299.0,12,57,669.11
17301.0,21,66,197.63
17302.0,15,79,1135.63
17303.0,361,53,250.04
17306.0,11,66,8631.31
17309.0,95,12,82.75
17311.0,78,55,1384.85
17312.0,139,14,644.3
17313.0,31,24,2328.84
17314.0,25,131,2527.92
17315.0,2,473,6292.26
17317.0,46,9,2600.34
17320.0,100,73,1200.6200000000001
17321.0,8,107,700.86
17323.0,15,200,921.07
17324.0,18,50,990.23
17325.0,280,6,96.8
17329.0,14,33,523.11
17330.0,23,6,363.9
17331.0,124,1,175.2
17333.0,86,28,494.25
17334.0,302,11,307.02
17337.0,151,543,2027.8700000000001
17338.0,17,753,6643.93
17339.0,94,9,243.36
17340.0,30,407,12353.29
17341.0,157,183,781.36
17343.0,355,17,193.64
17344.0,46,32,160.57
17345.0,15,87,537.74
17346.0,4,500,2676.56
17347.0,86,1,228.96
17348.0,15,215,1159.52
17349.0,179,9,110.75
17350.0,8,71,1286.07
17351.0,36,27,587.15
17353.0,129,8,1740.0
17354.0,51,16,1393.06
17356.0,312,19,178.22
17357.0,24,45,388.14
17358.0,303,59,365.85
17359.0,11,15,127.86
17360.0,17,132,585.79
17361.0,49,29,488.2
17362.0,239,35,312.23
17364.0,1,411,4481.18
17365.0,13,468,4801.56
17367.0,238,34,168.4
17368.0,23,111,1912.67
17370.0,73,33,446.18
17371.0,17,87,423.89
17372.0,41,253,1342.68
17373.0,40,57,646.92
17374.0,219,28,495.77
17375.0,199,69,400.1
17376.0,71,24,203.2
17377.0,24,418,4100.92
17379.0,11,83,404.66
17381.0,9,109,20275.61
17382.0,65,2,65.4
17383.0,4,51,199.29
17384.0,19,15,336.4
17385.0,15,47,261.11
17386.0,8,28,2686.42
17387.0,20,78,784.11
17388.0,78,15,1259.56
17389.0,1,213,31833.68
17391.0,164,3,508.8
17392.0,307,62,457.91
17394.0,219,4,203.86999999999998
17396.0,39,27,7330.8
17397.0,22,92,696.41
17398.0,115,38,653.38
17400.0,126,213,2129.96
17402.0,5,59,2633.85
17403.0,36,33,281.62
17404.0,4,198,31906.82
17405.0,1,82,1031.41
17406.0,333,113,2200.42
17408.0,163,2,32.65
17409.0,185,13,771.85
17410.0,16,64,1214.72
17411.0,12,41,778.94
17412.0,3,66,1258.06
17414.0,44,6,778.0
17415.0,80,14,507.84
17416.0,30,269,6893.42
17418.0,42,30,463.46000000000004
17419.0,11,206,4226.57
17420.0,50,30,598.83
17422.0,16,117,1979.37
17423.0,46,26,698.41
17425.0,19,43,759.17
17426.0,8,271,5037.26
17427.0,72,2,100.8
17428.0,1,328,17256.85
17429.0,128,39,524.9200000000001
17430.0,33,14,265.76
17431.0,313,43,403.3
17432.0,18,48,365.76
17433.0,88,54,303.15999999999997
17434.0,2,134,2373.82
17436.0,2,9,216.29999999999998
17438.0,254,17,388.45000000000005
17440.0,157,5,186.42000000000002
17442.0,37,135,2248.56
17443.0,220,1,534.24
17444.0,148,135,2940.04
17446.0,177,9,120.9
17447.0,40,36,541.53
17449.0,2,277,2520.86
17450.0,8,337,194550.79
17451.0,1,100,1721.4
17453.0,18,19,486.71999999999997
17454.0,192,61,517.53
17455.0,204,8,131.7
17456.0,365,17,249.86
17457.0,127,19,1737.7
17458.0,15,54,316.5
17459.0,43,111,657.3
17460.0,94,29,622.4300000000001
17461.0,23,111,757.46
17462.0,60,27,675.69
17463.0,16,215,1896.41
17464.0,158,9,289.96000000000004
17466.0,10,41,763.28
17468.0,10,5,137.0
17469.0,16,88,1870.97
17470.0,45,78,1125.07
17472.0,191,181,710.29
17475.0,79,14,194.37
17480.0,78,29,511.82
17481.0,4,82,1255.59
17483.0,65,21,414.04
17486.0,261,24,396.87
17489.0,59,29,376.64
17490.0,1,76,2092.32
17491.0,1,109,3558.87
17492.0,248,12,374.57
17495.0,8,27,497.56
17496.0,359,10,271.05
17498.0,76,17,272.22
17499.0,290,40,622.88
17500.0,17,5,1138.0
17501.0,221,18,288.6
17502.0,9,28,689.1
17503.0,3,38,558.96
17504.0,206,127,2997.0299999999997
17505.0,162,52,1145.84
17506.0,76,14,302.2
17507.0,262,88,605.58
17508.0,281,22,387.31
17509.0,58,366,6115.14
17510.0,25,20,308.48
17511.0,3,963,91062.38
17512.0,29,105,2924.9900000000002
17513.0,72,6,513.2
17514.0,128,40,208.65
17515.0,31,87,639.02
17516.0,15,137,768.08
17517.0,309,11,153.94
17519.0,17,82,1844.02
17520.0,54,30,546.81
17521.0,30,45,723.2099999999999
17522.0,2,73,1070.71
17523.0,11,33,652.74
17524.0,361,6,145.0
17525.0,360,9,422.70000000000005
17526.0,5,19,1195.8999999999999
17527.0,54,47,939.37
17528.0,1,253,3628.5
17530.0,1,394,2385.0
17531.0,190,14,296.7
17534.0,54,9,223.36
17535.0,280,13,164.4
17536.0,177,3,76.5
17537.0,30,75,897.62
17538.0,26,9,98.42
17540.0,25,25,578.9
17542.0,270,25,170.75
17545.0,43,145,645.96
17548.0,234,5,103.3
17549.0,24,6,148.86
17550.0,197,42,267.16
17551.0,359,43,306.84
17552.0,60,49,930.41
17553.0,130,2,1487.6
17554.0,1,88,1952.45
17555.0,20,106,483.26
17556.0,206,6,157.9
17557.0,14,34,541.46
17560.0,95,26,854.95
17561.0,19,46,167.62
17562.0,14,63,1122.38
17564.0,24,49,454.01
17566.0,8,152,901.21
17567.0,7,165,4331.48
17569.0,332,29,344.14
17571.0,50,299,1498.51
17572.0,71,12,226.75000000000003
17573.0,29,25,380.6
17574.0,243,8,185.65
17576.0,8,411,3622.68
17578.0,218,5,143.45999999999998
17579.0,5,50,448.90000000000003
17580.0,253,45,215.72
17581.0,1,440,11045.04
17582.0,236,29,175.27
17584.0,7,35,1242.3
17585.0,109,214,1133.07
17588.0,100,23,1240.2
17589.0,60,253,2404.17
17590.0,2,201,1479.22
17591.0,73,166,2225.9700000000003
17593.0,4,213,3927.34
17594.0,85,50,993.18
17595.0,12,83,388.79
17596.0,23,270,2827.93
17597.0,214,55,2044.3700000000001
17600.0,18,13,161.67000000000002
17601.0,239,9,116.00999999999999
17602.0,2,560,5102.97
17603.0,78,11,394.72
17604.0,217,63,309.36
17608.0,33,59,193.42
17609.0,41,237,1112.22
17611.0,7,576,3984.22
17612.0,53,135,2048.45
17613.0,23,312,4559.150000000001
17614.0,57,100,390.07
17615.0,130,14,329.6
17616.0,174,3,571.1999999999999
17618.0,6,78,971.58
17619.0,312,77,218.52
17620.0,60,4,81.44
17621.0,21,26,1379.9
17623.0,33,33,527.0500000000001
17624.0,15,50,843.48
17625.0,18,315,2047.0
17628.0,81,5,75.75
17629.0,6,123,1814.12
17630.0,170,26,503.59999999999997
17631.0,2,39,528.33
17633.0,31,70,1324.84
17634.0,36,297,2361.9700000000003
17636.0,19,20,285.56
17637.0,31,35,547.0600000000001
17639.0,276,7,108.5
17640.0,87,5,621.66
17642.0,120,40,712.29
17643.0,373,8,101.55
17644.0,1,157,2895.64
17646.0,219,51,1008.39
17647.0,65,7,133.06
17648.0,61,91,1797.5
17649.0,138,52,868.49
17650.0,21,8,166.08
17651.0,12,232,3945.0
17652.0,25,259,4867.72
17653.0,37,44,1207.56
17654.0,277,22,117.55
17655.0,11,91,2638.94
17656.0,73,82,1674.69
17658.0,26,19,595.42
17659.0,17,158,2999.46
17660.0,141,45,196.0
17663.0,26,86,1802.91
17664.0,19,43,604.64
17666.0,4,18,728.16
17667.0,66,116,2055.51
17668.0,1,15,347.75
17669.0,43,68,3406.7200000000003
17670.0,228,11,205.7
17671.0,16,53,1572.71
17672.0,50,110,3178.17
17673.0,2,227,1629.12
17674.0,74,27,551.04
17675.0,1,705,20374.28
17676.0,4,78,1387.68
17677.0,2,304,16363.23
17678.0,264,16,298.11
17679.0,53,30,1992.1100000000001
17680.0,24,11,184.4
17682.0,10,118,2474.33
17684.0,44,15,239.41
17685.0,17,130,3191.53
17686.0,7,286,5739.46
17690.0,30,256,4757.95
17691.0,358,19,290.40000000000003
17692.0,127,46,740.9399999999999
17693.0,137,16,200.47
17694.0,142,15,283.12
17695.0,132,35,765.34
17696.0,38,115,2285.71
17697.0,236,19,338.95
17698.0,261,8,154.95
17700.0,17,142,2534.64
17701.0,253,24,417.95
17702.0,30,74,1824.37
17703.0,35,55,798.74
17704.0,169,31,885.19
17705.0,3,103,1823.52
17706.0,4,382,10504.49
17707.0,185,5,152.4
17708.0,188,35,267.08
17709.0,170,7,137.45
17711.0,11,23,385.1
17712.0,45,29,522.91
17714.0,321,10,153.0
17715.0,201,1,326.4
17716.0,23,245,5655.99
17718.0,232,6,139.35
17719.0,38,274,5396.04
17720.0,26,50,1195.94
17722.0,96,115,2424.04
17723.0,127,10,3276.4000000000005
17724.0,71,40,1033.0
17725.0,16,192,3439.08
17727.0,15,66,1060.25
17728.0,4,165,2876.01
17730.0,3,218,5298.4800000000005
17731.0,79,67,1240.11
17732.0,373,18,303.97
17733.0,39,35,692.19
17734.0,54,43,700.63
17735.0,2,690,13110.02
17736.0,9,25,377.44
17737.0,9,10,168.24
17738.0,19,97,1879.05
17739.0,12,47,2791.35
17742.0,113,15,355.11
17744.0,4,136,2322.4
17746.0,240,6,110.25
17747.0,113,1,71.4
17749.0,178,35,674.52
17750.0,5,193,1797.57
17752.0,359,1,80.64
17754.0,1,92,1772.26
17757.0,1,741,5605.29
17758.0,19,412,3456.7000000000003
17759.0,17,95,834.99
17760.0,22,25,287.59
17761.0,33,19,712.78
17763.0,263,1,15.0
17764.0,51,75,818.8199999999999
17765.0,159,57,371.88
17767.0,15,21,271.2
17768.0,8,105,2273.1800000000003
17769.0,13,310,3997.98
17770.0,199,38,1143.27
17771.0,57,54,245.81
17772.0,11,53,182.77
17774.0,97,156,1225.41
17775.0,255,3,56.4
17777.0,25,194,665.86
17779.0,21,82,658.57
17781.0,159,12,188.02
17783.0,72,67,283.47
17785.0,53,13,131.94
17786.0,85,72,278.74
17787.0,153,134,1865.19
17788.0,74,5,1117.9
17789.0,281,14,225.9
17790.0,27,190,1965.55
17791.0,30,10,106.1
17793.0,25,58,323.04
17795.0,180,46,350.39
17796.0,40,82,697.9
17797.0,22,111,780.43
17799.0,22,408,3055.93
17800.0,37,104,1199.01
17802.0,82,140,1285.04
17805.0,74,10,512.31
17806.0,11,43,546.04
17809.0,16,61,5411.91
17811.0,4,851,7837.7300000000005
17812.0,13,141,732.16
17813.0,14,371,1770.8799999999999
17816.0,37,17,36.56
17817.0,4,33,387.68
17819.0,72,48,3704.87
17824.0,51,13,298.4
17827.0,5,220,1995.46
17828.0,23,67,1820.09
17829.0,299,30,889.24
17830.0,2,23,398.7
17831.0,33,2,35.400000000000006
17832.0,50,61,155.37
17835.0,3,61,350.64
17836.0,47,24,110.21000000000001
17837.0,42,169,1593.38
17838.0,27,121,2779.3
17839.0,42,56,338.8
17841.0,2,7847,40991.57
17843.0,303,37,205.48
17844.0,107,5,51.559999999999995
17848.0,81,51,901.1999999999999
17849.0,218,26,605.8000000000001
17850.0,372,297,5391.21
17852.0,12,24,114.34
17854.0,185,15,311.26
17855.0,373,17,208.97
17856.0,2,15,1418.03
17857.0,4,54,26879.04
17858.0,6,199,5155.66
17859.0,305,25,148.21
17860.0,369,58,252.8
17861.0,3,222,2100.8
17862.0,324,11,330.9
17863.0,59,148,3160.0
17864.0,13,102,597.5
17865.0,31,370,10526.32
17866.0,143,9,329.65
17867.0,30,79,1197.1000000000001
17869.0,107,40,428.18
17870.0,2,279,1894.35
17871.0,205,10,155.9
17873.0,80,44,1859.16
17874.0,185,46,683.46
17877.0,170,12,237.61
17878.0,44,26,379.45
17879.0,174,6,178.51999999999998
